PetID,Name,breed1_label,breed2_label,visual_breed_1,visual_breed_1_score,visual_breed_2,visual_breed_2_score,visual_breed_3,visual_breed_3_score,rank_without_visual,rank_with_visual,rank_improvement
f53e55959,Kiki,Mixed Breed,,Labrador retriever,0.1795583516359329,Great Dane,0.0683948323130607,flat-coated retriever,0.0381281822919845,2180,487,1693
8328ec7f4,B4,Mixed Breed,,flat-coated retriever,0.1317517310380935,Labrador retriever,0.1235673278570175,schipperke,0.0956217050552368,5240,3554,1686
083787e4a,Kiki,Mixed Breed,,Labrador retriever,0.1720294058322906,curly-coated retriever,0.0546860843896865,black-and-tan coonhound,0.0461902171373367,2179,497,1682
ddfea1140,,Mixed Breed,,Labrador retriever,0.2587278485298157,golden retriever,0.0232548583298921,American Staffordshire terrier,0.0179198868572711,2066,384,1682
3aa4a07dc,Napoleon,Mixed Breed,,Labrador retriever,0.1925064176321029,Great Dane,0.0318791456520557,bull mastiff,0.0296611916273832,6189,4512,1677
ae9a09ad6,AS-Puppy-07,Mixed Breed,,Labrador retriever,0.0965388491749763,Staffordshire bullterrier,0.0367341339588165,American Staffordshire terrier,0.0282898247241973,4463,2788,1675
f135e422d,RCs,Mixed Breed,Rottweiler,Labrador retriever,0.109027124941349,Chihuahua,0.0350074879825115,toy terrier,0.0274655688554048,4926,3258,1668
f972a14d5,Guan Yin,Mixed Breed,,Labrador retriever,0.5159258246421814,golden retriever,0.0251709427684545,Staffordshire bullterrier,0.0107720447704195,1957,297,1660
c042fa2d5,Mongrel Puppies,Mixed Breed,,Labrador retriever,0.0973392203450203,Staffordshire bullterrier,0.0527017414569854,schipperke,0.039035465568304,4526,2880,1646
c7969bc23,Jimbo,Mixed Breed,,Labrador retriever,0.2318822741508484,wire-haired fox terrier,0.0906635671854019,Lakeland terrier,0.0569870993494987,2053,409,1644
b9e604ca1,Milo,Mixed Breed,Mixed Breed,Labrador retriever,0.0989227592945098,Italian greyhound,0.0378302261233329,golden retriever,0.0239262506365776,2742,1107,1635
05f84991b,Jin Jin,Mixed Breed,,Staffordshire bullterrier,0.0980387106537818,Labrador retriever,0.0888841301202774,American Staffordshire terrier,0.0256057567894458,4022,2387,1635
dc371c173,"Rufus, Tito & Shelby",Mixed Breed,,Labrador retriever,0.0858146846294403,Norwegian elkhound,0.0324516184628009,bull mastiff,0.02226766012609,3525,1895,1630
8717133d3,Jill Girl,Mixed Breed,Hound,Labrador retriever,0.1592476367950439,Great Dane,0.0258003175258636,Italian greyhound,0.0123825315386056,5776,4148,1628
8c1fd43ef,Mimi,Mixed Breed,Mixed Breed,Labrador retriever,0.0881153717637062,Chesapeake Bay retriever,0.0246522575616836,golden retriever,0.0131396139040589,4009,2384,1625
ee7c25387,Kopi,Mixed Breed,,Labrador retriever,0.1697470545768737,Great Dane,0.0955524519085884,flat-coated retriever,0.0269362237304449,2116,498,1618
93ae9be69,NT-Female Puppy-04,Mixed Breed,,Staffordshire bullterrier,0.1588805764913559,Labrador retriever,0.0944769158959388,schipperke,0.0489251501858234,4465,2848,1617
096c37d99,4 FlooffBall,Mixed Breed,,golden retriever,0.0954964533448219,Labrador retriever,0.0863354802131652,Chihuahua,0.0271554738283157,3434,1818,1616
321c14446,September Special,Mixed Breed,Mixed Breed,Labrador retriever,0.096260204911232,beagle,0.0451403744518756,English foxhound,0.0306477360427379,4565,2955,1610
816112569,HuggieBoy,Mixed Breed,,Labrador retriever,0.1033283323049545,Chihuahua,0.0199728943407535,golden retriever,0.0138579029589891,2558,950,1608
76288167b,Cheryl,Mixed Breed,,Labrador retriever,0.1479375958442688,golden retriever,0.0831941962242126,Chesapeake Bay retriever,0.0054406970739364,2160,554,1606
da7fe1120,5 Puppies,Mixed Breed,,Labrador retriever,0.0982743576169014,American Staffordshire terrier,0.0484825260937213,schipperke,0.0210655890405178,4723,3119,1604
672ddf4a9,Suki,Mixed Breed,,Labrador retriever,0.1629072278738021,golden retriever,0.1014242097735405,Siberian husky,0.0096369525417685,2108,512,1596
42d2aa0bf,Little Angel,Mixed Breed,Mixed Breed,golden retriever,0.3052022755146026,Labrador retriever,0.1134206280112266,Sussex spaniel,0.0056126406416296,5110,3515,1595
2d6e2292d,Mr Black,Mixed Breed,,Labrador retriever,0.0838769450783729,flat-coated retriever,0.0482521280646324,schipperke,0.0322922952473163,3819,2226,1593
ed9936705,QTs,Mixed Breed,,Labrador retriever,0.2146805077791214,American Staffordshire terrier,0.0698795467615127,Staffordshire bullterrier,0.0289601776748895,6983,5392,1591
fe4bb01a6,Puppies In Seri Kembangan,Mixed Breed,Mixed Breed,Labrador retriever,0.3979749083518982,golden retriever,0.026981109753251,Border terrier,0.0202322714030742,1906,318,1588
3afe6f1fc,Bailey,Mixed Breed,Mixed Breed,Labrador retriever,0.1260389685630798,American Staffordshire terrier,0.0647368654608726,Chihuahua,0.0314856618642807,2258,672,1586
82c90e313,Mr Siew's Pups,Mixed Breed,Mixed Breed,Labrador retriever,0.1624815613031387,Staffordshire bullterrier,0.0271198656409978,golden retriever,0.0213759243488311,2076,507,1569
48cb3c66a,Litto,Mixed Breed,,Labrador retriever,0.2377617359161377,beagle,0.0495539419353008,Chihuahua,0.044800866395235,7511,5948,1563
d0956e39e,Brownie,Mixed Breed,,golden retriever,0.0921788811683654,Labrador retriever,0.0823390558362007,black-and-tan coonhound,0.0583016090095043,3805,2248,1557
27b2c806b,Molly,Mixed Breed,,Labrador retriever,0.1318136751651764,bull mastiff,0.0369354747235775,German shepherd,0.0288785155862569,5406,3850,1556
110682438,,Mixed Breed,,Labrador retriever,0.0853114053606987,Border terrier,0.0454656668007373,golden retriever,0.0385320931673049,4019,2465,1554
36ddc4f2d,,Mixed Breed,,Labrador retriever,0.1270992457866668,Rottweiler,0.032657291740179,golden retriever,0.0312614701688289,2199,647,1552
7d86df9b0,Doggie R9,Mixed Breed,,Labrador retriever,0.1090514808893203,American Staffordshire terrier,0.0606453977525234,Ibizan hound,0.0455942004919052,5073,3523,1550
2857efde3,No Name Yet,Mixed Breed,Mixed Breed,Labrador retriever,0.166767343878746,flat-coated retriever,0.0892678499221801,Great Dane,0.0312485247850418,2042,496,1546
41d6c5f90,Sid,Mixed Breed,,Labrador retriever,0.116499438881874,American Staffordshire terrier,0.0100334240123629,miniature pinscher,0.0092639531940221,5204,3660,1544
181c10e45,Steve,Mixed Breed,,Chihuahua,0.2735733985900879,Labrador retriever,0.0992841199040412,Italian greyhound,0.0271417722105979,2514,972,1542
1a61a5963,,Mixed Breed,,Labrador retriever,0.2029711306095123,Staffordshire bullterrier,0.0624915361404418,flat-coated retriever,0.0324454084038734,6832,5290,1542
3b0238af8,Blackies,Mixed Breed,,Staffordshire bullterrier,0.1248039156198501,Labrador retriever,0.0952161625027656,flat-coated retriever,0.030714051797986,2645,1105,1540
5152dbfe1,FOUR AWESOME,Mixed Breed,,Labrador retriever,0.1600201725959777,Chihuahua,0.0518920272588729,golden retriever,0.0262284148484468,2043,511,1532
b05d0484f,Dawn,Mixed Breed,,Labrador retriever,0.0873003005981445,American Staffordshire terrier,0.0715415999293327,Staffordshire bullterrier,0.0713744461536407,4239,2709,1530
f9d566df8,,Mixed Breed,,golden retriever,0.1173794418573379,Labrador retriever,0.0999200642108917,Chihuahua,0.0441765189170837,4876,3355,1521
ae03f99f2,The Batkids!,Mixed Breed,,Staffordshire bullterrier,0.1097505316138267,Labrador retriever,0.0863701924681663,flat-coated retriever,0.0331287384033203,3174,1655,1519
e66a993a5,6 Pups 10 Weeks (Toilet Trained),Mixed Breed,,Labrador retriever,0.1368229240179062,Chihuahua,0.0917912051081657,beagle,0.0422389060258865,5516,4012,1504
d3bafdff5,Chocolatezzzz,Mixed Breed,,Labrador retriever,0.0951843410730362,Chihuahua,0.0470619797706604,Staffordshire bullterrier,0.045841135084629,4763,3263,1500
c17b66965,Happy B,Mixed Breed,Mixed Breed,Labrador retriever,0.2269551903009414,Walker hound,0.0224359687417745,English foxhound,0.0182682778686285,7481,5985,1496
cef342d22,,Mixed Breed,,Labrador retriever,0.0803278088569641,Sealyham terrier,0.0654298141598701,Brittany spaniel,0.0635175928473472,3873,2383,1490
35bbdb5fd,Doggie RSL3,Mixed Breed,,Labrador retriever,0.1008840128779411,bull mastiff,0.0595244206488132,German shepherd,0.0437872521579265,4930,3442,1488
b56b73e4c,Mika,Mixed Breed,,Labrador retriever,0.196993812918663,golden retriever,0.023414859548211,Chihuahua,0.0100952694192528,6739,5252,1487
c67d871e3,,Mixed Breed,,Labrador retriever,0.0925042852759361,American Staffordshire terrier,0.0138707403093576,German shepherd,0.0104806954041123,4695,3208,1487
51366110e,,Mixed Breed,,Labrador retriever,0.2418376207351684,golden retriever,0.0625881850719451,Chihuahua,0.0168820768594741,1878,394,1484
cfebb0955,Brownie,Mixed Breed,,Labrador retriever,0.2267283350229263,golden retriever,0.0139647545292973,Chihuahua,0.0131729012355208,7529,6060,1469
b147d1870,Bobby,Mixed Breed,,Labrador retriever,0.0919869318604469,golden retriever,0.0157783888280391,English foxhound,0.0124896047636866,2572,1106,1466
9a0db11a9,Momo,Mixed Breed,,Labrador retriever,0.1099033951759338,Border collie,0.0582320466637611,Ibizan hound,0.0336715690791606,2230,764,1466
c234e165f,Tammy,Mixed Breed,,flat-coated retriever,0.2351716309785843,Labrador retriever,0.1041810512542724,curly-coated retriever,0.0193868707865476,2294,829,1465
88b60278f,Terra,Mixed Breed,Mixed Breed,Labrador retriever,0.1884450316429138,golden retriever,0.097228817641735,Chihuahua,0.0279737319797277,6556,5092,1464
139f58538,Squeeshi,Mixed Breed,,Labrador retriever,0.214816927909851,Great Dane,0.0387840643525123,bull mastiff,0.0297546740621328,1879,422,1457
43c623f94,Chloe,Mixed Breed,,Chesapeake Bay retriever,0.1300338506698608,Labrador retriever,0.0924052223563194,bull mastiff,0.0540612079203128,2493,1041,1452
84ce5f32b,PUPS FOR ADOPTION!,Mixed Breed,,Staffordshire bullterrier,0.0979979410767555,Labrador retriever,0.0834440886974334,American Staffordshire terrier,0.0736497119069099,3119,1669,1450
066521b34,The Little Blackies,Mixed Breed,,Labrador retriever,0.1205875873565673,schipperke,0.0944458097219467,Staffordshire bullterrier,0.0475102812051773,2120,674,1446
798fae45f,Charlie And Charcoal,Mixed Breed,,Labrador retriever,0.0902115702629089,Staffordshire bullterrier,0.0634384527802467,schipperke,0.0225626938045024,4680,3239,1441
0d635d0b4,Mick,Mixed Breed,,Labrador retriever,0.0766288191080093,golden retriever,0.0283764023333787,Chihuahua,0.0233533978462219,3575,2137,1438
9e399c659,Bubu Boy,Mixed Breed,,American Staffordshire terrier,0.1057798042893409,Labrador retriever,0.0861612930893898,Staffordshire bullterrier,0.0441452525556087,4448,3011,1437
19470706b,Coco,Mixed Breed,,flat-coated retriever,0.272510826587677,Labrador retriever,0.0776021629571914,schipperke,0.0165887512266635,3688,2254,1434
4d6a996c1,Angel,Mixed Breed,,Labrador retriever,0.0848170295357704,golden retriever,0.03738359734416,English setter,0.0145584233105182,4400,2971,1429
f99149151,Faith Faith,Mixed Breed,,Labrador retriever,0.083222672343254,Chihuahua,0.0594194307923316,golden retriever,0.0405587516725063,2902,1476,1426
40fdde0aa,MINORI,Mixed Breed,Mixed Breed,Chihuahua,0.1850678771734237,Labrador retriever,0.0773116871714592,golden retriever,0.0167761072516441,3701,2276,1425
d1f01fc04,Huggie Bear,Mixed Breed,,Labrador retriever,0.6780204772949219,golden retriever,0.0122562600299716,beagle,0.0029162575956434,1713,289,1424
ad6e56af2,..,Mixed Breed,Mixed Breed,Chihuahua,0.2398446947336197,Labrador retriever,0.0777183547616005,Norfolk terrier,0.0511684119701385,3874,2452,1422
0052dcf47,4 Female Puppies,Mixed Breed,Mixed Breed,Labrador retriever,0.2764050662517547,English foxhound,0.0412848889827728,Chihuahua,0.0391720533370971,1780,358,1422
3711579ed,8 Puppies,Mixed Breed,Mixed Breed,Labrador retriever,0.1561283022165298,American Staffordshire terrier,0.0432823225855827,Staffordshire bullterrier,0.0357616432011127,1926,509,1417
dcc0d8482,Horlicks,Mixed Breed,,Labrador retriever,0.0821927264332771,bull mastiff,0.0396870039403438,bloodhound,0.0256612841039896,4195,2782,1413
3d51f4560,JY-M-01,Mixed Breed,,Labrador retriever,0.0891134589910507,Irish terrier,0.0387018322944641,golden retriever,0.029305076226592,2521,1109,1412
92caf1d01,Coconut,Mixed Breed,,Labrador retriever,0.3961370885372162,golden retriever,0.0347515940666198,Chesapeake Bay retriever,0.0086835958063602,7837,6430,1407
eb1f799df,Rosie & Rose,Mixed Breed,,Staffordshire bullterrier,0.2595613896846771,American Staffordshire terrier,0.0912651941180229,Labrador retriever,0.0816800519824028,2865,1467,1398
550f8a3da,XiaoLu,Mixed Breed,,Labrador retriever,0.1442078202962875,Chihuahua,0.0627734363079071,golden retriever,0.0230863206088542,1932,539,1393
ff47b9a27,White Tip,Mixed Breed,,Labrador retriever,0.1806138306856155,schipperke,0.0761266127228736,flat-coated retriever,0.0647021532058715,6381,4990,1391
cfd819dd9,Lovely Puppies,Mixed Breed,,beagle,0.0876307189464569,Labrador retriever,0.0805532187223434,English foxhound,0.0575563013553619,3067,1677,1390
4c5dd1f7c,Dollar,Mixed Breed,,beagle,0.1788694113492965,Labrador retriever,0.1124670878052711,English foxhound,0.0253021884709596,2109,720,1389
0d7247d3e,Chocolate,Mixed Breed,,Labrador retriever,0.1462539881467819,Chihuahua,0.0311831384897232,beagle,0.0227432157844305,5786,4401,1385
b02f2fafa,Big Foot,Mixed Breed,,Labrador retriever,0.3264031410217285,golden retriever,0.0142260491847991,beagle,0.007386409677565,1727,343,1384
3c1cc2c24,DUMBLI,Mixed Breed,Mixed Breed,Labrador retriever,0.1304516941308975,curly-coated retriever,0.0389935076236724,flat-coated retriever,0.0379256531596183,1967,584,1383
a1be4d855,Lava,Mixed Breed,,Labrador retriever,0.0804588943719863,Staffordshire bullterrier,0.0755581781268119,American Staffordshire terrier,0.0306510962545871,3001,1618,1383
fd139f4e4,"Bella, Blazer & Roy",Mixed Breed,,Labrador retriever,0.1516689956188202,golden retriever,0.0215301662683486,Walker hound,0.0141381155699491,1905,523,1382
3a6197f6d,TimTam,Mixed Breed,,Staffordshire bullterrier,0.1596082150936126,Labrador retriever,0.0825165882706642,Great Dane,0.0378570668399333,2703,1322,1381
19f5a15ab,Mimi,Mixed Breed,,Labrador retriever,0.1136808767914772,golden retriever,0.0456247627735137,Ibizan hound,0.0210012793540954,2088,708,1380
f52510492,Crackers,Mixed Breed,,Labrador retriever,0.4022461175918579,beagle,0.1297478526830673,English foxhound,0.0147574096918106,1690,314,1376
d9fca8be8,Big Tummy Gal,Mixed Breed,,Labrador retriever,0.0791377797722816,Chihuahua,0.0610817112028598,golden retriever,0.0438718944787979,4144,2774,1370
ac34b6e29,Adorable Puppy With Light Brown Patches,Mixed Breed,,Labrador retriever,0.2325828671455383,beagle,0.025596410036087,Chihuahua,0.0225514266639947,1762,396,1366
11ac3640c,Doe Eyed Female Puppy,Mixed Breed,,Labrador retriever,0.0997360125184059,cocker spaniel,0.0315274409949779,Chihuahua,0.0270668193697929,2184,822,1362
8c36b62a9,LUCKY,Mixed Breed,Golden Retriever,Labrador retriever,0.0930631831288337,flat-coated retriever,0.0644006058573722,Scottish deerhound,0.0472107864916324,2299,941,1358
a6b908d22,Coco,Mixed Breed,,Labrador retriever,0.1100662723183631,Chihuahua,0.062942273914814,golden retriever,0.0359870195388793,5272,3921,1351
08a9b6f29,Miss Creamy,Mixed Breed,,Labrador retriever,0.341688871383667,golden retriever,0.0287574958056211,German shepherd,0.0074842479079961,1685,339,1346
f261c9968,Hoclicks,Mixed Breed,,Chihuahua,0.2494209110736847,Labrador retriever,0.074336789548397,Staffordshire bullterrier,0.0110302083194255,3718,2377,1341
9ba39bba6,AS-Puppy-10,Mixed Breed,,American Staffordshire terrier,0.2011153101921081,Labrador retriever,0.0800346136093139,Staffordshire bullterrier,0.0407427325844764,4361,3022,1339
2a36bc3b5,Little Blackie 1,Mixed Breed,,Labrador retriever,0.1802518516778946,flat-coated retriever,0.0869033858180046,Staffordshire bullterrier,0.0373564958572387,6837,5499,1338
137916924,Furbabies Anyone??,Mixed Breed,,Labrador retriever,0.1786136776208877,Chihuahua,0.0734418779611587,French bulldog,0.0468231625854969,1803,466,1337
1c92ce464,Beauty,Mixed Breed,,Labrador retriever,0.1431479156017303,flat-coated retriever,0.0748048275709152,schipperke,0.0543384924530983,5790,4454,1336
474f23a3a,Batches,Mixed Breed,,English foxhound,0.1097439974546432,Labrador retriever,0.0790466219186782,Walker hound,0.0333817601203918,2764,1429,1335
451d17b57,Miracle (blacky),Mixed Breed,Mixed Breed,Labrador retriever,0.0803152397274971,Great Dane,0.0523775108158588,curly-coated retriever,0.0472672879695892,2682,1351,1331
16eefbec7,Hansel& Gretel,Mixed Breed,Mixed Breed,Labrador retriever,0.0790640115737915,flat-coated retriever,0.0663793459534645,Great Dane,0.0155770108103752,4389,3063,1326
7cd898f38,Caramel,Mixed Breed,Mixed Breed,Labrador retriever,0.1173847392201423,golden retriever,0.0279257167130708,Chesapeake Bay retriever,0.0191862732172012,5392,4072,1320
67d0b57eb,Beauty,Mixed Breed,,flat-coated retriever,0.1597304344177246,Labrador retriever,0.1063003987073898,schipperke,0.0208216682076454,2064,746,1318
99c110585,Brunoâºï¸ð¶,Mixed Breed,Mixed Breed,Great Dane,0.1337371319532394,Labrador retriever,0.0740415304899215,flat-coated retriever,0.0505562238395214,3914,2596,1318
c45e47c4c,Maggie,Mixed Breed,,Labrador retriever,0.2372501641511917,Chihuahua,0.1165407225489616,American Staffordshire terrier,0.0288746934384107,1709,392,1317
43fe381b3,Uncle Guard's Puppies,Mixed Breed,Mixed Breed,Labrador retriever,0.0718601793050766,bull mastiff,0.0586999654769897,Great Dane,0.0191471297293901,3345,2028,1317
34d0c00d6,Spotty,Mixed Breed,,Labrador retriever,0.0960144028067588,golden retriever,0.0450231656432151,Chihuahua,0.013589072972536,2167,857,1310
553752e54,Chiko,Mixed Breed,,Labrador retriever,0.0729299709200859,Italian greyhound,0.0239806436002254,American Staffordshire terrier,0.0132798152044415,3707,2400,1307
9aa9d63f8,Odory,Mixed Breed,,Chihuahua,0.2152605503797531,Labrador retriever,0.1782512068748474,miniature pinscher,0.0182170663028955,1765,462,1303
f5fd255aa,6 Cute Puppies,Mixed Breed,,Labrador retriever,0.1219478100538253,Rottweiler,0.030228242278099,flat-coated retriever,0.0224045496433973,5436,4135,1301
88a5b8318,Shaq,Mixed Breed,,curly-coated retriever,0.1876282691955566,flat-coated retriever,0.1408470720052719,Labrador retriever,0.1244099512696266,5480,4180,1300
35bbb3a85,Mr Peach,Mixed Breed,,Labrador retriever,0.23782978951931,golden retriever,0.0272478144615888,German shepherd,0.0168173890560865,1683,390,1293
6fcee4bee,Sky,Mixed Breed,,Labrador retriever,0.45335653424263,golden retriever,0.0328886546194553,Chihuahua,0.0174706224352121,1592,300,1292
cf2e67122,Stone R,Mixed Breed,Mixed Breed,Labrador retriever,0.083931528031826,Chihuahua,0.0332000814378261,American Staffordshire terrier,0.0307832211256027,4722,3432,1290
be340bbe7,Active & Lovely Pups,Mixed Breed,Mixed Breed,Labrador retriever,0.0721204206347465,Staffordshire bullterrier,0.050305787473917,Chihuahua,0.0318268463015556,3234,1944,1290
0ea2638e9,Trained Puppy- Freckles,Mixed Breed,,Labrador retriever,0.2007123529911041,Chihuahua,0.0219816956669092,beagle,0.0213256627321243,1721,432,1289
232aee73d,"Dreamy, Izzie, Merideth, Callie & Avery",Mixed Breed,,Labrador retriever,0.0737494155764579,flat-coated retriever,0.0396810956299304,American Staffordshire terrier,0.0207273531705141,3169,1884,1285
5b1528841,Creammy Girl,Mixed Breed,,Labrador retriever,0.1262275427579879,Chihuahua,0.0498229563236236,golden retriever,0.0431276075541973,5555,4273,1282
f6e45accc,Yin Yang Boy,Mixed Breed,,Labrador retriever,0.1211974769830703,American Staffordshire terrier,0.0697985664010047,Staffordshire bullterrier,0.0533942393958568,5449,4172,1277
b66a74309,Tom,Mixed Breed,,Labrador retriever,0.179743230342865,Walker hound,0.0271622575819492,English foxhound,0.0199020709842443,7149,5873,1276
938bcb826,Buttercup,Mixed Breed,Mixed Breed,golden retriever,0.167687103152275,Labrador retriever,0.0714879930019378,toy poodle,0.0037309452891349,3735,2461,1274
0cba1503b,,Mixed Breed,,Labrador retriever,0.0694155916571617,golden retriever,0.0378981120884418,Border terrier,0.014833447523415,3371,2099,1272
e03ec2a98,,Mixed Breed,,Labrador retriever,0.2045711278915405,Great Dane,0.0123926065862178,bloodhound,0.0091802366077899,1693,424,1269
b7910b841,Doggie RE2,Mixed Breed,,golden retriever,0.1446728259325027,Labrador retriever,0.0809659883379936,Chihuahua,0.0443176217377185,4621,3352,1269
51020fbd4,Polly,Mixed Breed,,Labrador retriever,0.2220014333724975,Walker hound,0.0196191351860761,English foxhound,0.0171486772596836,1671,402,1269
a963a6979,Tiffany,Mixed Breed,,Labrador retriever,0.1789515316486358,golden retriever,0.0214295387268066,Chihuahua,0.0196922905743122,7100,5835,1265
c45a57747,Mocha,Mixed Breed,,Labrador retriever,0.0696664527058601,English foxhound,0.0172407738864421,Walker hound,0.0163045246154069,3351,2089,1262
a3dfe1991,Chanel,Mixed Breed,,Staffordshire bullterrier,0.1324822604656219,Labrador retriever,0.0687140449881553,schipperke,0.0188508667051792,3367,2109,1258
7aa682539,Ares,Mixed Breed,Mixed Breed,golden retriever,0.1059835478663444,Labrador retriever,0.0725406259298324,Chihuahua,0.0193554554134607,3946,2689,1257
2d63b7c4f,Pixie,Mixed Breed,,Labrador retriever,0.0765034332871437,Chihuahua,0.0537861101329326,Ibizan hound,0.0236832741647958,2630,1373,1257
03f0fc32f,Momma,Mixed Breed,,Labrador retriever,0.1466977745294571,Ibizan hound,0.0239207297563552,Walker hound,0.0114537179470062,1772,520,1252
ffd2e82a9,Spot,Mixed Breed,,Labrador retriever,0.1152985319495201,flat-coated retriever,0.1130102351307869,Great Dane,0.0411004349589347,1903,651,1252
c278935de,Baby Coco,Mixed Breed,,Labrador retriever,0.0758628323674202,flat-coated retriever,0.063474953174591,schipperke,0.0589843913912773,2655,1407,1248
80ebea85c,,Mixed Breed,Mixed Breed,Labrador retriever,0.067348912358284,schipperke,0.049285389482975,Chihuahua,0.0365856811404228,3408,2160,1248
9ede28a9d,3 Pure Black Puppies 5 Months Old,Mixed Breed,,Labrador retriever,0.0686732307076454,Staffordshire bullterrier,0.0674376487731933,Scottish deerhound,0.0477124080061912,3595,2348,1247
82e86dcbb,Jedi,Mixed Breed,,golden retriever,0.1749143153429031,Labrador retriever,0.0812450870871543,Chihuahua,0.0557747222483158,4725,3482,1243
0e1f78a77,Solo,Mixed Breed,,Labrador retriever,0.1732141524553299,Tibetan mastiff,0.1197413504123687,Staffordshire bullterrier,0.0714475736021995,1710,468,1242
e6ff63097,Brandy,Mixed Breed,,golden retriever,0.1660307049751281,Labrador retriever,0.0681112408638,Samoyed,0.0078672468662261,3548,2307,1241
776f7e340,Tutu,Mixed Breed,,Labrador retriever,0.1653654128313064,beagle,0.0250633507966995,English foxhound,0.0228683147579431,6824,5585,1239
9817c3ef1,Tomo,Mixed Breed,,Chihuahua,0.0916211456060409,Labrador retriever,0.0719320774078369,golden retriever,0.0318916514515876,3105,1871,1234
e4deffd71,Fat Girl,Mixed Breed,,bull mastiff,0.1241784170269966,Labrador retriever,0.0778243020176887,bloodhound,0.0480954460799694,4522,3289,1233
6083e589b,Baby,Mixed Breed,,Labrador retriever,0.1190412938594818,American Staffordshire terrier,0.0886422097682952,Staffordshire bullterrier,0.0397157743573188,5471,4246,1225
98780fbb6,6 Puppies,Mixed Breed,Mixed Breed,Labrador retriever,0.1648407876491546,Chihuahua,0.0551344007253646,Staffordshire bullterrier,0.0405387878417968,6646,5425,1221
cd3cd5fcc,PaePe (Indoor-Toilet Trained),Mixed Breed,Mixed Breed,Labrador retriever,0.1162110641598701,bull mastiff,0.0368208475410938,Staffordshire bullterrier,0.0268855150789022,5439,4219,1220
14410015e,ALMOND,Mixed Breed,,Norfolk terrier,0.2170410305261612,Labrador retriever,0.0823329910635948,golden retriever,0.0654142349958419,4789,3583,1206
92ee6241d,9 Puppy Up For Adoption For Free,Mixed Breed,,Labrador retriever,0.0694895535707473,Chihuahua,0.0459175035357475,Norwich terrier,0.0364476591348648,3931,2726,1205
b3185d954,Lucky Puppies,Mixed Breed,,Labrador retriever,0.1602861285209655,golden retriever,0.0737346336245536,Border terrier,0.0592524819076061,6328,5124,1204
9c7476c25,Miss Brownie,Mixed Breed,,Labrador retriever,0.1662133038043975,toy terrier,0.1078163012862205,Chihuahua,0.0307897925376892,1682,479,1203
4cc49be2a,Puppy With Hazel Eyes,Mixed Breed,,Labrador retriever,0.2184839248657226,beagle,0.0761002525687217,Ibizan hound,0.0348957292735576,1605,403,1202
d4223dd4c,Marco,Mixed Breed,Golden Retriever,Labrador retriever,0.0684619173407554,Chihuahua,0.0527464039623737,Ibizan hound,0.0266198758035898,3836,2635,1201
a58fef87c,Blackly,Mixed Breed,Mixed Breed,Labrador retriever,0.1238253936171531,flat-coated retriever,0.0271331705152988,Rottweiler,0.0191891528666019,5586,4392,1194
254dd6ba7,Chrissy,Mixed Breed,,Labrador retriever,0.0764001011848449,golden retriever,0.0407878756523132,Border terrier,0.0197793655097484,4615,3430,1185
ac813296c,Miko,Mixed Breed,Beagle,Labrador retriever,0.3521608710289001,golden retriever,0.0179484821856021,Walker hound,0.0109946308657526,1512,330,1182
a809464ca,5 Puppies For Adoption,Mixed Breed,,Labrador retriever,0.0754876881837844,Rottweiler,0.0382883846759796,German shepherd,0.0338355675339698,2406,1227,1179
33f89cb83,Susie,Mixed Breed,,Staffordshire bullterrier,0.092335395514965,schipperke,0.073101595044136,Labrador retriever,0.0672604292631149,3837,2663,1174
6e642352c,4 PUPPIES FOR ADOPTION,Mixed Breed,Mixed Breed,Labrador retriever,0.0736473128199577,golden retriever,0.0231681726872921,American Staffordshire terrier,0.0115802427753806,2449,1283,1166
7959e3491,Ding Ding,Mixed Breed,,Labrador retriever,0.0743283405900001,Chihuahua,0.0610550269484519,golden retriever,0.0375951379537582,2389,1231,1158
b6a16ab86,,Mixed Breed,,Labrador retriever,0.0769857168197631,German shepherd,0.0186492148786783,American Staffordshire terrier,0.0130749074742197,4694,3537,1157
ac8fa1b6c,Momo,Mixed Breed,Mixed Breed,Labrador retriever,0.3501847982406616,golden retriever,0.0640532523393631,Sussex spaniel,0.0133582176640629,1484,331,1153
9ba11975b,Brownie,Mixed Breed,,Labrador retriever,0.1983435153961181,Staffordshire bullterrier,0.1087102890014648,American Staffordshire terrier,0.0146046411246061,1582,430,1152
42fc9a244,Ron Weasley & Harry Potter,Mixed Breed,German Shepherd Dog,Tibetan mastiff,0.0758153945207595,Labrador retriever,0.0697078704833984,Irish wolfhound,0.0597500763833522,2836,1686,1150
19745f3dc,Sebastian (Super Urgent Adoption),Mixed Breed,Mixed Breed,Labrador retriever,0.2739793062210083,Great Dane,0.0423399582505226,English foxhound,0.0163360368460416,1505,355,1150
4f7a70728,,Mixed Breed,Mixed Breed,Labrador retriever,0.1453921049833297,Chihuahua,0.0885811001062393,American Staffordshire terrier,0.0324857793748378,5960,4811,1149
d3077e6b1,Puppy Squad!,Mixed Breed,,Labrador retriever,0.1418029963970184,English foxhound,0.0277275238186121,American Staffordshire terrier,0.0255893561989069,1667,524,1143
8cb325d19,Bugsy,Mixed Breed,,Labrador retriever,0.0942936018109321,Italian greyhound,0.0466573275625705,Chihuahua,0.0380477383732795,1933,792,1141
