profile_id,profile_name,Name,PetID,Age,age_group,gender_label,breed1_label,breed2_label,clip_breed_1,clip_breed_1_score,clip_breed_2,clip_breed_2_score,maturity_size_label,breed_score,breed_explanation,structured_score,bert_similarity,clip_image_text_similarity,final_score,clip_num_images_used_for_similarity
single_active_person,Persona singola attiva con giardino,Wanda,74cd0ff66,9,young,female,Doberman Pinscher,Mixed Breed,Rottweiler,0.0057897525839507,Miniature Pinscher,0.0057509532198309,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0058): +0.5",0.8333333333333334,0.9000722,0.6139014288783073,0.8027947321534157,2
single_active_person,Persona singola attiva con giardino,,76c276834,12,young,male,Mixed Breed,Doberman Pinscher,Rottweiler,0.0058150570839643,Beauceron,0.0057682432234287,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0058): +0.5",0.8333333333333334,0.8732556,0.6395645290613174,0.8025640368461608,2
single_active_person,Persona singola attiva con giardino,QQ,f796b0a30,36,adult,female,Rottweiler,Mixed Breed,Gordon Setter,0.0059274812228977,Rottweiler,0.0058701541274785,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8852425,0.6255621910095215,0.8021609425544739,1
single_active_person,Persona singola attiva con giardino,Rott Rott,234b2a6b6,60,adult,male,Rottweiler,,Rottweiler,0.0057996045798063,Hound,0.0057158968411386,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8590216,0.6436110138893127,0.8005265265703201,5
single_active_person,Persona singola attiva con giardino,Bheema,5017052e7,67,adult,male,Rottweiler,,Rottweiler,0.0057455003261566,Black Labrador Retriever,0.0057093021459877,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.878654,0.6218059733510017,0.8000920042395592,1
single_active_person,Persona singola attiva con giardino,Dorbee,9a6f2f7d3,8,young,female,Doberman Pinscher,,Manchester Terrier,0.0058570252731442,Doberman Pinscher,0.0058437087573111,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0058): +0.5",0.8333333333333334,0.8664541,0.6311465203762054,0.7995201379060746,5
single_active_person,Persona singola attiva con giardino,Charcoal,ffdad97e5,15,young,female,Mixed Breed,,Manchester Terrier,0.0057241590693593,Rottweiler,0.0057191271334886,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.85965747,0.6365100592374802,0.7992335021495819,2
single_active_person,Persona singola attiva con giardino,Charlie,f65fe3e26,2,puppy,female,Rottweiler,Mixed Breed,Manchester Terrier,0.0057368106208741,Miniature Pinscher,0.0057298140600323,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8602661,0.6328623741865158,0.7986256927251816,2
single_active_person,Persona singola attiva con giardino,Rottweiler Puppy,258667857,2,puppy,male,Rottweiler,Mixed Breed,Australian Kelpie,0.0057060122489929,Rottweiler,0.0056898291222751,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8688692,0.6239419057965279,0.7985622212290764,4
single_active_person,Persona singola attiva con giardino,Bobo,b9f58834b,108,senior,female,Rottweiler,,Rottweiler,0.0058460389263927,Black and Tan Coonhound,0.0057842782698571,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8650773,0.6274179965257645,0.798499059677124,1
single_active_person,Persona singola attiva con giardino,Adoption URGENT,bda912e4e,1,puppy,female,Rottweiler,,Miniature Pinscher,0.0056750066578388,Chihuahua,0.0056146192364394,small,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8828431,0.6090252473950386,0.7983736619353294,1
single_active_person,Persona singola attiva con giardino,Cash,7fab3c124,10,young,male,Doberman Pinscher,,Doberman Pinscher,0.0057455757632851,Beauceron,0.0057169022038578,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.85810864,0.6301926523447037,0.7976602554321289,1
single_active_person,Persona singola attiva con giardino,Tom,1fe400328,12,young,male,Mixed Breed,,Beauceron,0.0057781422510743,Rottweiler,0.0057009542360901,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.846058,0.6378094851970673,0.7967735081911087,2
single_active_person,Persona singola attiva con giardino,Lucky,2f3ff5116,9,young,male,Mixed Breed,Mixed Breed,German Pinscher,0.0057736653834581,Miniature Pinscher,0.0057377624325454,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.84983426,0.631964236497879,0.79635970890522,2
single_active_person,Persona singola attiva con giardino,Rottie,0594ed847,24,adult,female,Rottweiler,,Rottweiler,0.0057938839308917,Doberman Pinscher,0.0057936571538448,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8588193,0.6222949177026749,0.7962228506803513,2
single_active_person,Persona singola attiva con giardino,Sally Field,b1021dc35,12,young,female,Dachshund,Mixed Breed,Australian Kelpie,0.0057052504271268,Chocolate Labrador Retriever,0.0056644976139068,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0056): +0.5",0.8333333333333334,0.8499149,0.6310514211654663,0.7961932688951492,2
single_active_person,Persona singola attiva con giardino,Rottweiler,8eab07081,48,adult,male,Rottweiler,,Rottweiler,0.0058437748812139,Black and Tan Coonhound,0.0058429772034287,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8537509,0.6266025602817535,0.7960706979036332,6
single_active_person,Persona singola attiva con giardino,Lili & Lala,85b57bb1e,9,young,female,Mixed Breed,,Coonhound,0.0057172887027263,German Pinscher,0.0057069701142609,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.85707814,0.6228781193494797,0.795991250872612,1
single_active_person,Persona singola attiva con giardino,Dog,da8d56dff,12,young,male,Mixed Breed,,Dachshund,0.0057183052413165,Miniature Pinscher,0.0056924698874354,medium,0.5,"razza calcolata da CLIP corrisponde (Rottweiler, score CLIP=0.0057): +0.5",0.8333333333333334,0.86742604,0.6084518730640411,0.7951755791902542,2
single_active_person,Persona singola attiva con giardino,QQ,9faeb952b,1,puppy,male,Rottweiler,,Rottweiler,0.0057007023133337,Gordon Setter,0.005674788262695,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.84237003,0.6276251971721649,0.7939990431070327,3
single_active_person,Persona singola attiva con giardino,Gunner,8b5a5458e,24,adult,male,Rottweiler,,Doberman Pinscher,0.0057836938649415,Beauceron,0.0057686511427164,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.828298,0.6390019059181213,0.7934599727392196,2
single_active_person,Persona singola attiva con giardino,Christmas,68ac3848d,4,puppy,female,Rottweiler,German Shepherd Dog,Rat Terrier,0.0056411745026707,Miniature Pinscher,0.0055907308124005,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.84606844,0.6202907413244247,0.7932718455791473,5
single_active_person,Persona singola attiva con giardino,Rottweiler,87a3ef269,2,puppy,female,Rottweiler,,Rottweiler,0.0057233436964452,Miniature Pinscher,0.0056726681068539,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8325347,0.6171003356575966,0.7899269983172417,2
single_active_person,Persona singola attiva con giardino,,39adf62b4,1,puppy,female,Rottweiler,Mixed Breed,Miniature Pinscher,0.0057145790196955,Chihuahua,0.0056876819580793,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.82507247,0.6172530129551888,0.7884650930762291,3
single_active_person,Persona singola attiva con giardino,Trenny 2007,0bc3f09be,48,adult,female,Rottweiler,,Rottweiler,0.0058873193338513,Doberman Pinscher,0.0058692335151135,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.8142225,0.6270211040973663,0.7882487297058105,1
single_active_person,Persona singola attiva con giardino,Black,2bf4445c7,2,puppy,male,Rottweiler,,Rottweiler,0.0057669784873723,Black and Tan Coonhound,0.0057405298575758,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.7789229,0.6369961500167847,0.7831838220357895,1
single_active_person,Persona singola attiva con giardino,Tony,39afc4a19,17,young,male,Rottweiler,,,0.0,,0.0,medium,1.0,razza principale del dataset corrisponde: +1.0,1.0,0.9040563,0.0,0.780811271071434,0
single_active_person,Persona singola attiva con giardino,"Rottie (PJ, Near SS 2)",ab8dfa983,24,adult,male,Rottweiler,,Rottweiler,0.005860146600753,Black and Tan Coonhound,0.0058450475335121,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.78528,0.6152875274419785,0.7801135092973709,1
single_active_person,Persona singola attiva con giardino,HAPPY (é»ç®),e8dc8fa13,68,adult,male,Rottweiler,Mixed Breed,Rottweiler,0.0059340484440326,Kai Dog,0.0057198219001293,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.635071,0.6387074142694473,0.754755687713623,6
single_active_person,Persona singola attiva con giardino,MANSON,9e6570928,36,adult,male,Rottweiler,Mixed Breed,Australian Kelpie,0.0058697848580777,German Pinscher,0.005837301723659,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.62801075,0.6378550827503204,0.7531731724739075,4
single_active_person,Persona singola attiva con giardino,Hunter,7843a9dca,14,young,male,Rottweiler,,,0.0,,0.0,large,1.0,razza principale del dataset corrisponde: +1.0,0.9444444444444444,0.87124485,0.0,0.7409156451622645,0
single_active_person,Persona singola attiva con giardino,Young Female Rottie,c1d58a395,24,adult,female,Rottweiler,Rottweiler,,0.0,,0.0,medium,1.0,razza principale del dataset corrisponde: +1.0,0.8888888888888888,0.8943142,0.0,0.7121961881717046,0
single_active_person,Persona singola attiva con giardino,Kiwi,76dae2b3e,60,adult,male,Rottweiler,,,0.0,,0.0,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.88812053,0.0,0.6776241064071655,0
single_active_person,Persona singola attiva con giardino,Sayang,0ae247e90,60,adult,male,Rottweiler,Mixed Breed,,0.0,,0.0,large,1.0,razza principale del dataset corrisponde: +1.0,0.8333333333333334,0.85703135,0.0,0.6714062690734863,0
senior_applicant,Richiedente over 60,Bessy,6b446b436,24,adult,female,Miniature Pinscher,,Miniature Pinscher,0.005722785834223,German Pinscher,0.0057114548981189,small,,razza ignorata,0.9714285714285714,0.9326869,0.642444297671318,0.8978833873782839,8
senior_applicant,Richiedente over 60,Sara,8a6d97169,36,adult,female,Poodle,Mixed Breed,Maltese,0.0056917951442301,Retriever,0.0056838984601199,small,,razza ignorata,0.9714285714285714,0.9413841,0.6314976662397385,0.8974334885392871,2
senior_applicant,Richiedente over 60,Ginger,24abd7725,36,adult,female,French Bulldog,,French Bulldog,0.0059286602772772,English Bulldog,0.0057154665701091,small,,razza ignorata,0.9714285714285714,0.9332584,0.6366311311721802,0.8968350608859743,1
senior_applicant,Richiedente over 60,Topaz,c3768e2be,48,adult,female,Miniature Pinscher,,Miniature Pinscher,0.0059468643739819,German Pinscher,0.0058929561637341,small,,razza ignorata,0.9714285714285714,0.93397605,0.6351022869348526,0.896672820023128,2
senior_applicant,Richiedente over 60,Bailey,3cdaf32d2,36,adult,female,Schnauzer,,Miniature Schnauzer,0.0059017133899033,Schnauzer,0.0058933557011187,small,,razza ignorata,0.9714285714285714,0.9311941,0.6377277225255966,0.8966415126834597,2
senior_applicant,Richiedente over 60,Teddy,418a25e6b,24,adult,male,Poodle,,Poodle,0.0057713789865374,Bichon Frise,0.0056868917308747,small,,razza ignorata,0.9714285714285714,0.9272871,0.6413079649209976,0.8965761591706958,3
senior_applicant,Richiedente over 60,Blue,a2665a33f,48,adult,female,Chihuahua,,Chihuahua,0.0057639284059405,Rat Terrier,0.0057348012924194,small,,razza ignorata,0.9714285714285714,0.92132103,0.6450159102678299,0.8961245377574648,5
senior_applicant,Richiedente over 60,Adult Smooth Coat Chihuahua Female,caa16cc3c,54,adult,female,Chihuahua,,Chihuahua,0.0057940343394875,Jack Russell Terrier (Parson Russell Terrier),0.0056943730451166,small,,razza ignorata,0.9714285714285714,0.91868985,0.64643894135952,0.8958829094682421,3
senior_applicant,Richiedente over 60,Yoda,a2e529567,48,adult,male,Shih Tzu,Poodle,Lhasa Apso,0.0056635146029293,Shih Tzu,0.0056533133611083,small,,razza ignorata,0.9714285714285714,0.91286695,0.6515020728111267,0.8957309504066195,4
senior_applicant,Richiedente over 60,Qing- Qing,dc996a1a4,48,adult,female,Chihuahua,Poodle,Shih Tzu,0.0057549676857888,Maltese,0.0057465420104563,small,,razza ignorata,0.9714285714285714,0.9236904,0.6400392949581146,0.8956030865226473,4
senior_applicant,Richiedente over 60,Rox,28af3f2c9,78,adult,male,Shih Tzu,,Pekingese,0.0059050959534943,Japanese Chin,0.0058923107571899,small,,razza ignorata,0.9714285714285714,0.92262435,0.6404999792575836,0.8954820175681796,2
senior_applicant,Richiedente over 60,Tim Tam,3060d192f,36,adult,male,Poodle,,Poodle,0.0059616207145154,Standard Poodle,0.0059347543865442,small,,razza ignorata,0.9714285714285714,0.9276364,0.6348001211881638,0.8953444470678057,3
senior_applicant,Richiedente over 60,Vodka,ddd7cc601,53,adult,male,Shih Tzu,Pekingese,Pekingese,0.0059665543958544,Shih Tzu,0.0059445369988679,small,,razza ignorata,0.9714285714285714,0.9301144,0.6310732513666153,0.8950946708236422,2
senior_applicant,Richiedente over 60,,5d792dd24,24,adult,female,Miniature Pinscher,Chihuahua,German Pinscher,0.0057172840461134,Miniature Pinscher,0.0056985942646861,small,,razza ignorata,0.9714285714285714,0.9107235,0.6491565555334091,0.8948331554446902,4
senior_applicant,Richiedente over 60,Fairy,1e7159da4,24,adult,female,Mixed Breed,,Black Mouth Cur,0.0056825680658221,Lowchen,0.0056754606775939,small,,razza ignorata,0.9714285714285714,0.9153819,0.642474889755249,0.8944285024915423,5
senior_applicant,Richiedente over 60,Marley,1c6aa4b33,36,adult,male,Poodle,,Shih Tzu,0.0056775328703224,Maltese,0.0056204102002084,small,,razza ignorata,0.9714285714285714,0.9167688,0.6408389061689377,0.8943786908899035,8
senior_applicant,Richiedente over 60,Mora,172c8129a,36,adult,female,Terrier,Corgi,Australian Cattle Dog/Blue Heeler,0.005909567233175,Australian Cattle Dog,0.0057851010933518,small,,razza ignorata,0.9714285714285714,0.91638833,0.6401828527450562,0.8941713799749103,5
senior_applicant,Richiedente over 60,Little Spot,487531377,24,adult,female,Silky Terrier,,Chinese Crested,0.0056915795430541,Chinese Crested Dog,0.0056775473058223,small,,razza ignorata,0.9714285714285714,0.92272496,0.6333815455436707,0.8940784473930087,3
senior_applicant,Richiedente over 60,Hugo,56b0b72b1,24,adult,male,Pekingese,Chihuahua,Chihuahua,0.005673099309206,Terrier,0.0056692701764404,small,,razza ignorata,0.9714285714285714,0.9174839,0.6383287608623505,0.8940196831737246,3
senior_applicant,Richiedente over 60,'Mango' Small Apple Head Chihuahua,719917454,36,adult,male,Chihuahua,,Chihuahua,0.0059465966187417,Rat Terrier,0.0058241011574864,small,,razza ignorata,0.9714285714285714,0.9159529,0.6380417346954346,0.8936560739789691,4
senior_applicant,Richiedente over 60,Mee Ho,b3b26191c,42,adult,female,Mixed Breed,,Dutch Shepherd,0.0057852300815284,Australian Kelpie,0.0057069016620516,small,,razza ignorata,0.9714285714285714,0.908849,0.6450185328722,0.8936306525979724,2
senior_applicant,Richiedente over 60,Prince,a7e623e5a,24,adult,male,Poodle,,Poodle,0.0059084123931825,Bichon Frise,0.0058456603437662,small,,razza ignorata,0.9714285714285714,0.9147351,0.6381375789642334,0.8934316833530154,3
senior_applicant,Richiedente over 60,Bongo,2f43fb067,48,adult,male,Jack Russell Terrier,,Jack Russell Terrier (Parson Russell Terrier),0.0057153073139488,Dogo Argentino,0.0056759235449135,small,,razza ignorata,0.9714285714285714,0.9018831,0.6500580459833145,0.8932453860555376,3
senior_applicant,Richiedente over 60,Max,532396459,24,adult,male,Mixed Breed,,Ibizan Hound,0.005752851255238,Pharaoh Hound,0.0057372157461941,small,,razza ignorata,0.9714285714285714,0.9072206,0.6445887833833694,0.8932190229211535,5
senior_applicant,Richiedente over 60,Chase,138035c7a,60,adult,male,Miniature Pinscher,,Chihuahua,0.005699482280761,Miniature Pinscher,0.005693512968719,small,,razza ignorata,0.9714285714285714,0.9156718,0.6358040571212769,0.8931523163829531,1
senior_applicant,Richiedente over 60,Labrador / Beagle Mixed,f53c216e2,36,adult,male,Labrador Retriever,Beagle,Yellow Labrador Retriever,0.0057659153826534,Labrador Retriever,0.0056790020316839,small,,razza ignorata,0.9714285714285714,0.91229934,0.6385121196508408,0.8930194427285876,9
senior_applicant,Richiedente over 60,Max,7117c4553,32,adult,female,Jack Russell Terrier,,Jack Russell Terrier (Parson Russell Terrier),0.0058812755160033,Jack Russell Terrier,0.0058365198783576,small,,razza ignorata,0.9714285714285714,0.9097217,0.6399292051792145,0.8927873243604387,2
senior_applicant,Richiedente over 60,Missy,a0825ad18,36,adult,female,Miniature Pinscher,,Canaan Dog,0.0056538074277341,Australian Cattle Dog,0.0056277895346283,small,,razza ignorata,0.9714285714285714,0.9132222,0.6363721489906311,0.8927760143790926,1
senior_applicant,Richiedente over 60,Pinky,b66715e26,48,adult,female,Pug,,Pug,0.0058899060823023,Pekingese,0.0058617973700165,small,,razza ignorata,0.9714285714285714,0.9148707,0.6342842876911163,0.8926881452117648,2
senior_applicant,Richiedente over 60,Lucky,3f4cf8745,36,adult,male,Schnauzer,,Jack Russell Terrier (Parson Russell Terrier),0.0055949701927602,Chihuahua,0.0055905939079821,small,,razza ignorata,0.9714285714285714,0.9109184,0.6343225389719009,0.8919053335700716,2
senior_applicant,Richiedente over 60,Joci Chai^^,0e6b24bc4,29,adult,male,Poodle,,Poodle,0.0058704745024442,Standard Poodle,0.005788676906377,small,,razza ignorata,0.9714285714285714,0.9036874,0.6409166157245636,0.8917779465232577,1
senior_applicant,Richiedente over 60,Mochi,746f52206,36,adult,female,Maltese,,Maltese,0.0059445584192872,Shih Tzu,0.0058519053272902,small,,razza ignorata,0.9714285714285714,0.90842706,0.6359294801950455,0.8917284567867007,4
senior_applicant,Richiedente over 60,Vespa,2bdf3471b,60,adult,female,Poodle,,Poodle,0.0056909560225903,Bichon Frise,0.0056210290640592,small,,razza ignorata,0.9714285714285714,0.9017644,0.6421409845352173,0.8916382213149752,5
senior_applicant,Richiedente over 60,Milo & Squiggles,d1be4f433,60,adult,mixed,Chihuahua,Jack Russell Terrier,Chihuahua,0.0058020674623548,Jack Russell Terrier (Parson Russell Terrier),0.0057502328418195,small,,razza ignorata,0.9714285714285714,0.89880013,0.6440774947404861,0.8914326657567706,4
senior_applicant,Richiedente over 60,Sweetie,277210bb9,76,adult,female,Jack Russell Terrier,,Beagle,0.0058038989081978,American Foxhound,0.0057847406715154,small,,razza ignorata,0.9714285714285714,0.903396,0.6386516690254211,0.891266678742,3
senior_applicant,Richiedente over 60,Jacktee,67967b0b0,24,adult,male,Jack Russell Terrier,,Jack Russell Terrier (Parson Russell Terrier),0.0057123228907585,Rat Terrier,0.0056886761449277,small,,razza ignorata,0.9714285714285714,0.90458095,0.637170597910881,0.891207452586719,5
senior_applicant,Richiedente over 60,Mugsy,ec15875ea,24,adult,female,Pug,,Pug,0.0057900487445294,Pekingese,0.0057546840980648,small,,razza ignorata,0.9714285714285714,0.91005445,0.6308758556842804,0.8910432030473436,5
senior_applicant,Richiedente over 60,Bapoo,558ca2c00,24,adult,male,Chihuahua,,Chihuahua,0.0056898985058069,Rat Terrier,0.0056060841307044,small,,razza ignorata,0.9714285714285714,0.89500886,0.6452097594738007,0.8909008731160846,2
senior_applicant,Richiedente over 60,Saiko,ae64cc2e7,42,adult,female,Mixed Breed,,Belgian Malinois,0.0058839889243245,Belgian Shepherd Malinois,0.0058371815830469,small,,razza ignorata,0.9714285714285714,0.90284216,0.6371009349822998,0.8908457716022219,1
senior_applicant,Richiedente over 60,Lucy,6a9d18d89,48,adult,female,Miniature Pinscher,Mixed Breed,Miniature Pinscher,0.0058914260007441,German Pinscher,0.0058658486232161,small,,razza ignorata,0.9714285714285714,0.897822,0.6417734026908875,0.890776224902698,5
senior_applicant,Richiedente over 60,Lily,642a88a93,30,adult,female,Miniature Pinscher,,German Pinscher,0.0057707508094608,Miniature Pinscher,0.0057697580195963,small,,razza ignorata,0.9714285714285714,0.90414596,0.633421391248703,0.8903706182752337,3
senior_applicant,Richiedente over 60,Snowy,169184766,24,adult,female,Mixed Breed,Mixed Breed,Dogo Argentino,0.005731975659728,Akbash,0.0057021407410502,small,,razza ignorata,0.9714285714285714,0.88718486,0.6502167284488678,0.8903374661718096,3
senior_applicant,Richiedente over 60,Fugly,c0edff1e1,24,adult,female,Miniature Pinscher,,Miniature Pinscher,0.0059259412810206,German Pinscher,0.0058627678081393,small,,razza ignorata,0.9714285714285714,0.8984282,0.6341501176357269,0.8893728037391391,5
senior_applicant,Richiedente over 60,Happy,3c29e8689,24,adult,female,Miniature Pinscher,,Lowchen,0.0057239425368607,Chihuahua,0.0057152612134814,small,,razza ignorata,0.9714285714285714,0.89512914,0.6373537182807922,0.8893537153516498,3
senior_applicant,Richiedente over 60,Pepper,1dbcdd322,60,adult,female,Schnauzer,,Yorkshire Terrier Yorkie,0.0058059939183294,Yorkshire Terrier,0.0057941265404224,small,,razza ignorata,0.9714285714285714,0.9059783,0.6261763721704483,0.889288078716823,2
senior_applicant,Richiedente over 60,Snowy,80e8288c9,24,adult,female,Poodle,,Bichon Frise,0.0056965327821671,Maltese,0.005673331208527,small,,razza ignorata,0.9714285714285714,0.8920017,0.637911856174469,0.8888398517881121,5
senior_applicant,Richiedente over 60,MinPin,8079e3a1c,48,adult,female,Miniature Pinscher,,Miniature Pinscher,0.0059592179022729,German Pinscher,0.005914113484323,small,,razza ignorata,0.9714285714285714,0.88251436,0.6462012976408005,0.8886002709184374,9
senior_applicant,Richiedente over 60,"Miko, The Brownie Ears",fe83618e5,48,adult,male,Jack Russell Terrier,,Jack Russell Terrier (Parson Russell Terrier),0.0057958816178143,Jack Russell Terrier,0.0057388469576835,small,,razza ignorata,0.9714285714285714,0.88880473,0.6398845314979553,0.8885949929271426,3
senior_applicant,Richiedente over 60,JJ,edac63019,24,adult,male,Poodle,,Bedlington Terrier,0.005843998864293,Standard Poodle,0.0057846806012094,small,,razza ignorata,0.9714285714285714,0.8902344,0.6378450095653534,0.888473026922771,1
senior_applicant,Richiedente over 60,Molly,8b56fecb8,36,adult,female,Maltese,,Yorkshire Terrier Yorkie,0.0058003291487693,Yorkshire Terrier,0.0057976390235126,small,,razza ignorata,0.9714285714285714,0.9012104,0.6268045008182526,0.888460134438106,2
senior_applicant,Richiedente over 60,âª JACKER âª,cb867cac6,36,adult,male,Jack Russell Terrier,,Jack Russell Terrier (Parson Russell Terrier),0.0058061089366674,Jack Russell Terrier,0.0057303649373352,small,,razza ignorata,0.9714285714285714,0.88522977,0.6408761739730835,0.888078333905765,8
senior_applicant,Richiedente over 60,D198(250415),11d50c573,31,adult,female,Mixed Breed,,Yellow Labrador Retriever,0.005689404439181,Australian Cattle Dog,0.005653235130012,small,,razza ignorata,0.9714285714285714,0.88286376,0.6431391835212708,0.8880577345405306,5
senior_applicant,Richiedente over 60,Milo,f5e706014,60,adult,male,Poodle,,Bichon Frise,0.0058758249506354,Poodle,0.0058533656410872,small,,razza ignorata,0.9714285714285714,0.8925058,0.6327128112316132,0.8879008789573397,1
senior_applicant,Richiedente over 60,Lucky,4e4ba4429,72,adult,male,Shih Tzu,,Affenpinscher,0.0057321968488395,Schnauzer,0.0057305051013827,small,,razza ignorata,0.9714285714285714,0.88304263,0.6421093046665192,0.8878875364576068,3
senior_applicant,Richiedente over 60,KingKong & Leo,b8d244dd5,32,adult,male,Pug,,Pug,0.0059256507083773,French Bulldog,0.0057301013730466,small,,razza ignorata,0.9714285714285714,0.8900994,0.6334385573863983,0.8875647355828966,2
senior_applicant,Richiedente over 60,BUSTER - THE MINI GERMAN SHEPHERD,99ba6513a,60,adult,male,Mixed Breed,German Shepherd Dog,German Shepherd Dog,0.0057170614600181,Shepherd,0.0056975353509187,small,,razza ignorata,0.9714285714285714,0.8743227,0.6490359604358673,0.887528880408832,8
senior_applicant,Richiedente over 60,D21(090916) Beagle,20fc75f2c,62,adult,male,Beagle,,Foxhound,0.0057922746054828,American Foxhound,0.0057650571689009,small,,razza ignorata,0.9714285714285714,0.87667066,0.6453961730003357,0.8872705181155887,7
senior_applicant,Richiedente over 60,Devin,dc549e010,24,adult,male,Dachshund,,Black and Tan Coonhound,0.0058804927393794,Manchester Terrier,0.0058232904411852,small,,razza ignorata,0.9714285714285714,0.90519035,0.6159444823861122,0.8870841060791697,1
senior_applicant,Richiedente over 60,Coffeebear,4a5a05ef7,72,adult,female,Poodle,,Bichon Frise,0.0058404495939612,Poodle,0.0057951272465288,small,,razza ignorata,0.9714285714285714,0.88486296,0.6339763700962067,0.8866250147138324,1
senior_applicant,Richiedente over 60,{[(Jack Russell Terrier(URGENT!)]},7342eafeb,48,adult,female,Jack Russell Terrier (Parson Russell Terrier),,Jack Russell Terrier (Parson Russell Terrier),0.0059087020345032,Jack Russell Terrier,0.0058531500399112,small,,razza ignorata,0.9714285714285714,0.8868012,0.63112011551857,0.8864414026056018,5
senior_applicant,Richiedente over 60,MAO MAO ( POODLE),57e37b00b,36,adult,male,Poodle,,Poodle,0.0057777329348027,Bichon Frise,0.0057601234875619,small,,razza ignorata,0.9714285714285714,0.8879882,0.6299226582050323,0.8864393164430346,1
senior_applicant,Richiedente over 60,Max,6f93a41c5,72,adult,male,Miniature Pinscher,,Chihuahua,0.0057001188397407,Lowchen,0.0056856647133827,small,,razza ignorata,0.9714285714285714,0.875243,0.6422112584114075,0.8863479991470065,4
senior_applicant,Richiedente over 60,âª GIRLGIRL âª,703f38466,24,adult,female,Mixed Breed,Poodle,Bedlington Terrier,0.0056947828270494,Great Dane,0.0056610382162034,small,,razza ignorata,0.9714285714285714,0.88904786,0.6276631355285645,0.8861993511234011,1
senior_applicant,Richiedente over 60,Puppy,1712ba40e,24,adult,male,Chihuahua,,Chihuahua,0.005838266108185,Lowchen,0.0057111931964755,small,,razza ignorata,0.9714285714285714,0.8814913,0.6323539614677429,0.8856261958394732,2
senior_applicant,Richiedente over 60,Lucky,351d29156,56,adult,male,Shih Tzu,,Shih Tzu,0.0058504855260252,Pekingese,0.0058470671065151,small,,razza ignorata,0.9714285714285714,0.8720874,0.6407597362995148,0.8854265709434237,2
senior_applicant,Richiedente over 60,Jingo Bell,a427984f4,60,adult,male,Miniature Pinscher,,Miniature Pinscher,0.0058568539097905,German Pinscher,0.0058299470692873,small,,razza ignorata,0.9714285714285714,0.8722612,0.6382657438516617,0.8849625368629184,2
senior_applicant,Richiedente over 60,Sudoku (Special Case),2a3796cbd,60,adult,female,Poodle,,Chinese Crested,0.005760601721704,Chinese Crested Dog,0.0057546305470168,small,,razza ignorata,0.9714285714285714,0.87643886,0.6338865756988525,0.8849222262416567,4
senior_applicant,Richiedente over 60,Unknown 2,a662626a6,36,adult,male,Poodle,,Bichon Frise,0.0058502224273979,Poodle,0.0058044702745974,small,,razza ignorata,0.9714285714285714,0.86818564,0.6420370936393738,0.8849016984019961,3
senior_applicant,Richiedente over 60,Chibi ã¡ã³,43b277272,36,adult,female,Chihuahua,Jack Russell Terrier,Jack Russell Terrier (Parson Russell Terrier),0.0056335013359785,Akbash,0.0055952477268874,small,,razza ignorata,0.9714285714285714,0.86712563,0.6381841599941254,0.8839190979514804,6
